series,mmsi
6179,210642000
6180,210649000
6181,210698000
6182,210711000
6183,210718000
6184,210736000
6185,210739000
6186,210750000
6187,210777000
6188,210815000
6189,210843000
6190,210849000
6191,210856000
6192,210857000
6193,210868000
6194,210870000
6195,210897000
6196,210900000
6197,210903000
6198,210911000
6199,210940000
6200,210963000
6201,210982000
6202,210985000
6203,210989000
6204,210993000
6205,211110000
6206,211125000
6207,211128000
6208,211135000
6209,211140000
6210,211200350
6211,211202460
6212,211204360
6213,211206980
6214,211207270
6215,211208720
6216,211210150
6217,211210220
6218,211210270
6219,211211730
6220,211214200
6221,211215170
6222,211215500
6223,211216200
6224,211217130
6225,211235130
6226,211237370
6227,211238930
6228,211256380
6229,211256510
6230,211259700
6231,211262630
6232,211263170
6233,211272580
6234,211274670
6235,211280830
6236,211288580
6237,211327410
6238,211331640
6239,211343310
6240,211373830
6241,211377300
6242,211382280
6243,211387390
6244,211394200
6245,211424430
6246,248483000
6247,248530000
6248,248540000
6249,248546000
6250,248550000
6251,248553000
6252,248560000
6253,248563000
6254,248565000
6255,248567000
6256,248582000
6257,248610000
6258,248618000
6259,248627000
6260,248632000
6261,248635000
6262,248639000
6263,248674000
6264,248675000
6265,248678000
6266,248699000
6267,248708000
6268,248721000
6269,248731000
6270,248744000
6271,248746000
6272,248775000
6273,248779000
6274,248780000
6275,248787000
6276,248816000
6277,248828000
6278,248846000
6279,248847000
6280,248852000
6281,248853000
6282,248859000
6283,248875000
6284,248876000
6285,248892000
6286,248930000
6287,248931000
6288,248967000
6289,248981000
6290,249028000
6291,249029000
6292,249045000
6293,249047000
6294,249048000
6295,249054000
6296,249055000
6297,249074000
6298,249109000
6299,249115000
6300,249144000
6301,249174000
6302,249204000
6303,249213000
6304,249228000
6305,249250000
6306,249263000
6307,249271000
6308,249276000
6309,249280000
6310,249281000
6311,249290000
6312,249294000
6313,249305000
6314,249308000
6315,249356000
6316,249357000
6317,249379000
6318,249389000
6319,249408000
6320,249409000
6321,249416000
6322,249432000
6323,249442000
6324,249458000
6325,249468000
6326,249498000
6327,249519000
6328,249529000
6329,249534000
6330,249560000
6331,249562000
6332,249563000
6333,249580000
6334,249585000
6335,249598000
6336,249599000
6337,249601000
6338,249619000
6339,249639000
6340,249644000
6341,249648000
6342,249662000
6343,249672000
6344,249681000
6345,249687000
6346,249689000
6347,249712000
6348,249719000
6349,249737000
6350,249763000
6351,249778000
6352,249779000
6353,249782000
6354,249806000
6355,249810000
6356,249815000
6357,249817000
6358,249821000
6359,249827000
6360,249836000
6361,249837000
6362,249848000
6363,249872000
6364,249876000
6365,249883000
6366,249885000
6367,249889000
6368,249895000
6369,249900000
6370,249904000
6371,249909000
6372,249911000
6373,249917000
6374,249945000
6375,249947000
6376,249956000
6377,250000007
6378,250000484
6379,250001885
6380,250183000
6381,251001000
6382,251011000
6383,251013000
6384,251015000
6385,251018000
6386,251019110
6387,251021110
6388,251025110
6389,251026000
6390,251029000
6391,251030110
6392,251031110
6393,251032110
6394,251034000
6395,251035000
6396,251036110
6397,251038000
6398,251039110
6399,251040000
6400,251043110
6401,251044110
6402,251045000
6403,251046110
6404,251047110
6405,251048110
6406,251049110
6407,251050110
6408,251053110
6409,251054110
6410,251055000
6411,251056110
6412,251057000
6413,251062110
6414,251063000
6415,251065110
6416,251068110
6417,251070110
6418,251079000
6419,251080110
6420,251082000
6421,251083110
6422,251084110
6423,251086000
6424,251089000
6425,251092000
6426,251097000
6427,251102000
6428,251121110
6429,251123000
6430,251125000
6431,251126110
6432,251129000
6433,251130110
6434,251135110
6435,251136110
6436,251138740
6437,251140110
6438,251141110
6439,251143110
6440,251145110
6441,251151000
6442,251152110
6443,251153000
6444,251155000
6445,251156000
6446,251159110
6447,251160110
6448,251163110
6449,251164000
6450,251166110
6451,251167110
6452,251173000
6453,251174000
6454,251175000
6455,251177110
6456,251178110
6457,251179000
6458,251180110
6459,251182110
6460,251187110
6461,251191110
6462,251194110
6463,251196000
6464,251197110
6465,251199000
6466,251203000
6467,251208240
6468,251211110
6469,251212110
6470,251219110
6471,251220110
6472,251221000
6473,251224110
6474,251226000
6475,251227000
6476,251228000
6477,251230110
6478,251233110
6479,251240110
6480,251242110
6481,251244110
6482,251247110
6483,251248110
6484,251249110
6485,251250110
6486,251251110
6487,251253540
6488,251254000
6489,251255110
6490,251257110
6491,251259110
6492,259791000
6493,259803000
6494,259818000
6495,259822000
6496,259833000
6497,259845000
6498,259851000
6499,259861000
6500,259887000
6501,259893000
6502,259895000
6503,259897000
6504,259901000
6505,259917000
6506,259924000
6507,259927000
6508,259937000
6509,259959000
6510,259963000
6511,259967000
6512,259968000
6513,259971000
6514,259975000
6515,259976000
6516,259980000
6517,259981000
6518,259984000
6519,259991000
6520,259999000
6521,261000150
6522,261208000
6523,261383000
6524,261469000
6525,261488000
6526,263039000
6527,263145000
6528,263202000
6529,263415290
6530,263427750
6531,263501000
6532,263533000
6533,263551000
6534,263555000
6535,263564000
6536,263565000
6537,263569000
6538,263570000
6539,263573000
6540,263576000
6541,263577600
6542,263582000
6543,263584000
6544,263601980
6545,263671270
6546,263822000
6547,263823000
6548,265024000
6549,265066000
6550,265067000
6551,265182000
6552,265339000
6553,265485000
6554,265515600
6555,265515640
6556,265515650
6557,265829000
6558,265835000
6559,265899000
6560,266004000
6561,266211000
6562,266261000
6563,266282000
6564,266283000
6565,266338000
6566,267181950
6567,269032000
6568,269036000
6569,269038000
6570,269039000
6571,269042000
6572,269045000
6573,269059000
6574,269065000
6575,269076000
6576,269084000
6577,269101410
6578,269108000
6579,269144000
6580,269149000
6581,269217000
6582,269669000
6583,269675000
6584,269837000
6585,269848000
6586,270991365
6587,271000114
6588,271000196
6589,271000513
6590,271000656
6591,271000672
6592,271000725
6593,271000828
6594,271000876
6595,271000877
6596,271000945
6597,271000963
6598,271001049
6599,271001050
6600,271002556
6601,271002596
6602,271002630
6603,271002660
6604,271002661
6605,271040198
6606,271040248
6607,271040254
6608,271040334
6609,271040406
6610,271040635
6611,271041731
6612,271041862
6613,271042018
6614,271042290
6615,271042325
6616,271042428
6617,271042439
6618,271042493
6619,271042566
6620,271042567
6621,271042643
6622,271042675
6623,271042761
6624,271042763
6625,271042868
6626,271042976
6627,271628000
6628,272014000
6629,272178000
6630,272180000
6631,272204000
6632,272221000
6633,272323000
6634,272364000
6635,272645000
6636,273000000
6637,273000003
6638,273110100
6639,273110700
6640,273112800
6641,273113800
6642,273115700
6643,273117800
6644,273118000
6645,273118900
6646,273120100
6647,273131200
6648,273131700
6649,273132000
6650,273132200
6651,273132400
6652,273133100
6653,273133400
6654,273134100
6655,273134300
6656,273135100
6657,273136400
6658,273137200
6659,273137500
6660,273138000
6661,273138300
6662,273140300
6663,273140700
6664,273141100
6665,273142510
6666,273142710
6667,273143410
6668,273143900
6669,273144500
6670,273144510
6671,273145900
6672,273146000
6673,273146110
6674,273146900
6675,273147110
6676,273147300
6677,273148110
6678,273148600
6679,273148710
6680,273148810
6681,273149200
6682,273149410
6683,273149510
6684,273149600
6685,273149900
6686,273151000
6687,273161200
6688,273164300
6689,273165300
6690,273166100
6691,273168000
6692,273174000
6693,273180100
6694,273184100
6695,273185600
6696,273186400
6697,273186800
6698,273187000
6699,273187400
6700,273187700
6701,273188400
6702,273188700
6703,273189700
6704,273190500
6705,273195200
6706,273197200
6707,273210110
6708,273210500
6709,273210600
6710,273210800
6711,273211110
6712,273211500
6713,273211700
6714,273211800
6715,273211900
6716,273212000
6717,273212100
6718,273212110
6719,273212500
6720,273212600
6721,273213010
6722,273213100
6723,273213300
6724,273213500
6725,273214110
6726,273216110
6727,273216200
6728,273217010
6729,273218500
6730,273218900
6731,273219100
6732,273219300
6733,273219600
6734,273228200
6735,273240030
6736,273240400
6737,273240600
6738,273240900
6739,273241100
6740,273242000
6741,273242100
6742,273243200
6743,273244100
6744,273245600
6745,273246800
6746,273248500
6747,273249600
6748,273250200
6749,273251100
6750,273253100
6751,273257000
6752,273258100
6753,273259100
6754,273290400
6755,273290500
6756,273290700
6757,273291500
6758,273292400
6759,273292700
6760,273293500
6761,273294100
6762,273294400
6763,273295000
6764,273295700
6765,273296500
6766,273296700
6767,273297100
6768,273297500
6769,273386300
6770,273386400
6771,273386500
6772,273386600
6773,273387400
6774,273387500
6775,273387600
6776,273387700
6777,273388300
6778,273388400
6779,273389300
6780,273389400
6781,273389500
6782,273389600
6783,273397100
6784,273398000
6785,273400000
6786,273410200
6787,273410310
6788,273410500
6789,273410910
6790,273411400
6791,273411800
6792,273411910
6793,273412710
6794,273412800
6795,273413400
6796,273413800
6797,273414100
6798,273414400
6799,273414800
6800,273415090
6801,273415200
6802,273415800
6803,273416010
6804,273416020
6805,273416100
6806,273416200
6807,273417010
6808,273417040
6809,273417100
6810,273417300
6811,273417800
6812,273418070
6813,273420050
6814,273420160
6815,273420240
6816,273420560
6817,273420660
6818,273420800
6819,273421150
6820,273421240
6821,273421300
6822,273421500
6823,273421520
6824,273421600
6825,273421640
6826,273421700
6827,273421800
6828,273421900
6829,273422100
6830,273422170
6831,273422200
6832,273422240
6833,273422310
6834,273422410
6835,273422470
6836,273422600
6837,273423060
6838,273423560
6839,273423800
6840,273424070
6841,273424080
6842,273424130
6843,273424300
6844,273424560
6845,273424870
6846,273425070
6847,273425130
6848,273425330
6849,273425450
6850,273425630
6851,273425770
6852,273426000
6853,273426650
6854,273426900
6855,273427000
6856,273427130
6857,273427310
6858,273427770
6859,273428220
6860,273428300
6861,273428710
6862,273429100
6863,273429140
6864,273429220
6865,273429300
6866,273429800
6867,273430420
6868,273430670
6869,273430750
6870,273430790
6871,273430900
6872,273430940
6873,273431020
6874,273431300
6875,273431330
6876,273431440
6877,273431490
6878,273431690
6879,273432500
6880,273432530
6881,273432660
6882,273433220
6883,273433400
6884,273433460
6885,273433540
6886,273434010
6887,273434040
6888,273434310
6889,273434600
6890,273434640
6891,273435020
6892,273435250
6893,273435310
6894,273435390
6895,273435580
6896,273435700
6897,273435800
6898,273435840
6899,273435850
6900,273436060
6901,273436430
6902,273436440
6903,273436830
6904,273437550
6905,273437790
6906,273437800
6907,273437810
6908,273438020
6909,273438070
6910,273438080
6911,273438220
6912,273438900
6913,273438990
6914,273439220
6915,273440040
6916,273440420
6917,273440550
6918,273440600
6919,273440670
6920,273440690
6921,273440720
6922,273440840
6923,273440850
6924,273440860
6925,273441270
6926,273441490
6927,273441610
6928,273441770
6929,273441850
6930,273442270
6931,273442400
6932,273442420
6933,273442580
6934,273442630
6935,273442740
6936,273442770
6937,273442820
6938,273443280
6939,273443370
6940,273443400
6941,273443420
6942,273443770
6943,273443790
6944,273444130
6945,273444180
6946,273444310
6947,273444660
6948,273444910
6949,273445020
6950,273445090
6951,273445180
6952,273445250
6953,273445310
6954,273445390
6955,273445430
6956,273445660
6957,273445710
6958,273445910
6959,273445950
6960,2734460
6961,273446020
6962,273446670
6963,273446920
6964,273447010
6965,273447080
6966,273447260
6967,273447380
6968,273447750
6969,273447820
6970,273447930
6971,273448120
6972,273448240
6973,273448320
6974,273448340
6975,273448380
6976,273448450
6977,273448750
6978,273448760
6979,273449000
6980,273449080
6981,273449110
6982,273449170
6983,273449220
6984,273449380
6985,273449450
6986,273449620
6987,273449760
6988,273450550
6989,273450570
6990,273450600
6991,273450700
6992,273450760
6993,273450850
6994,273450930
6995,273451570
6996,273451700
6997,273452210
6998,273452330
6999,273452420
7000,273452600
7001,273453080
7002,273453300
7003,273453600
7004,273453700
7005,273453720
7006,273454610
7007,273454700
7008,273454800
7009,273454860
7010,273455310
7011,273456310
7012,273456410
7013,273457250
7014,273457280
7015,273457300
7016,273457320
7017,273457410
7018,273457600
7019,273457700
7020,273457850
7021,273457870
7022,273457920
7023,273458200
7024,273458210
7025,273458220
7026,273458310
7027,273458500
7028,273458600
7029,273459300
7030,273459400
7031,273459460
7032,273459510
7033,273459770
7034,273459820
7035,273459930
7036,273510600
7037,273511500
7038,273511900
7039,273512400
7040,273513700
7041,273513800
7042,273514600
7043,273514800
7044,273515300
7045,273516500
7046,273516600
7047,273517500
7048,273517900
7049,273518800
7050,431501692
7051,431501701
7052,431501709
7053,431501712
7054,431501723
7055,431501735
7056,431501745
7057,431501754
7058,431501797
7059,431501832
7060,431501837
7061,431501857
7062,431501858
7063,431501868
7064,431525000
7065,431528000
7066,431551000
7067,431560000
7068,431587000
7069,431595000
7070,431600258
7071,431600374
7072,431600379
7073,431600416
7074,431600647
7075,431601180
7076,431601949
7077,431602027
7078,431602067
7079,431602130
7080,431602206
7081,431602890
7082,431611000
7083,431678000
7084,431682000
7085,431683000
7086,431688000
7087,431693000
7088,431695000
7089,431700207
7090,431700210
7091,431700260
7092,431702230
7093,431704230
7094,431704520
7095,431720000
7096,431722000
7097,431723000
7098,431725000
7099,431726000
7100,431727000
7101,431731000
7102,431739000
7103,431743000
7104,431750000
7105,431753000
7106,431757000
7107,431767000
7108,431768000
7109,431769000
7110,431782000
7111,431787000
7112,431790000
7113,431791000
7114,431795000
7115,431797000
7116,431798000
7117,431800008
7118,431800020
7119,431800044
7120,431800049
7121,431800050
7122,431800062
7123,431800064
7124,431800070
7125,431800201
7126,431800321
7127,431800326
7128,431800345
7129,431800389
7130,431800596
7131,431800597
7132,431800605
7133,431800616
7134,431800850
7135,431801000
7136,431802000
7137,431812000
7138,431813000
7139,431828000
7140,431838000
7141,431853000
7142,431866000
7143,431869000
7144,431873000
7145,431889000
7146,431903000
7147,431904000
7148,431912000
7149,431914000
7150,431919000
7151,431927000
7152,431932000
7153,431934000
7154,431935000
7155,431938000
7156,431939000
7157,431999515
7158,431999533
7159,431999664
7160,432045000
7161,432106000
7162,432187000
7163,432192000
7164,432195000
7165,432226000
7166,432228000
7167,432261000
7168,432276000
7169,432282000
7170,432288000
7171,432298000
7172,432306000
7173,432319000
7174,432321000
7175,432341000
7176,432343000
7177,432346000
7178,432353000
7179,432355000
7180,432365000
7181,432367000
